ags8,ags5,ars_k,gen,kreis_gen,lon,lat
08237027,08237,08237,Eutingen im Gäu,Freudenstadt,8.748033,48.47781
08237040,08237,08237,Horb am Neckar,Freudenstadt,8.692721,48.445165
08237032,08237,08237,Grömbach,Freudenstadt,8.545469,48.57075
08237054,08237,08237,Pfalzgrafenweiler,Freudenstadt,8.567546,48.528061
08237072,08237,08237,Wörnersberg,Freudenstadt,8.564592,48.561911
08311000,08311,08311,Freiburg im Breisgau,Freiburg im Breisgau,7.849877,47.994786
08315068,08315,08315,Lenzkirch,Breisgau-Hochschwarzwald,8.200446,47.869062
08315076,08315,08315,Neuenburg am Rhein,Breisgau-Hochschwarzwald,7.559796,47.813974
08315133,08315,08315,Vogtsburg im Kaiserstuhl,Breisgau-Hochschwarzwald,7.629966,48.088977
08315006,08315,08315,Bad Krozingen,Breisgau-Hochschwarzwald,7.699949,47.916377
08315048,08315,08315,Hartheim am Rhein,Breisgau-Hochschwarzwald,7.624495,47.936423
08315015,08315,08315,Breisach am Rhein,Breisgau-Hochschwarzwald,7.583227,48.031142
08315059,08315,08315,Ihringen,Breisgau-Hochschwarzwald,7.64615,48.045815
08315072,08315,08315,Merdingen,Breisgau-Hochschwarzwald,7.686737,48.017737
08315020,08315,08315,Buchenbach,Breisgau-Hochschwarzwald,8.009933,47.960986
08315064,08315,08315,Kirchzarten,Breisgau-Hochschwarzwald,7.955318,47.965089
08315084,08315,08315,Oberried,Breisgau-Hochschwarzwald,7.945766,47.932544
08315109,08315,08315,Stegen,Breisgau-Hochschwarzwald,7.964023,47.983828
08315014,08315,08315,Bollschweil,Breisgau-Hochschwarzwald,7.77976,47.91996
08315131,08315,08315,Ehrenkirchen,Breisgau-Hochschwarzwald,7.739988,47.921491
08315047,08315,08315,Gundelfingen,Breisgau-Hochschwarzwald,7.8668,48.042406
08315051,08315,08315,Heuweiler,Breisgau-Hochschwarzwald,7.903166,48.052008
08315008,08315,08315,Ballrechten-Dottingen,Breisgau-Hochschwarzwald,7.691108,47.85776
08315033,08315,08315,Eschbach,Breisgau-Hochschwarzwald,7.652386,47.891226
08315050,08315,08315,Heitersheim,Breisgau-Hochschwarzwald,7.664915,47.871917
08315003,08315,08315,Au,Breisgau-Hochschwarzwald,7.828914,47.955421
08315056,08315,08315,Horben,Breisgau-Hochschwarzwald,7.858704,47.935189
08315073,08315,08315,Merzhausen,Breisgau-Hochschwarzwald,7.828697,47.966362
08315107,08315,08315,Sölden,Breisgau-Hochschwarzwald,7.809109,47.932118
08315125,08315,08315,Wittnau,Breisgau-Hochschwarzwald,7.816038,47.946229
08315016,08315,08315,Breitnau,Breisgau-Hochschwarzwald,8.075349,47.940646
08315052,08315,08315,Hinterzarten,Breisgau-Hochschwarzwald,8.105627,47.903858
08315013,08315,08315,Bötzingen,Breisgau-Hochschwarzwald,7.720789,48.069628
08315030,08315,08315,Eichstetten am Kaiserstuhl,Breisgau-Hochschwarzwald,7.745233,48.094289
08315043,08315,08315,Gottenheim,Breisgau-Hochschwarzwald,7.728669,48.050063
08315039,08315,08315,Friedenweiler,Breisgau-Hochschwarzwald,8.255208,47.916528
08315070,08315,08315,Löffingen,Breisgau-Hochschwarzwald,8.343862,47.883793
08315115,08315,08315,Umkirch,Breisgau-Hochschwarzwald,7.761774,48.032065
08315132,08315,08315,March,Breisgau-Hochschwarzwald,7.78046,48.053089
08315004,08315,08315,Auggen,Breisgau-Hochschwarzwald,7.596879,47.787301
08315007,08315,08315,Badenweiler,Breisgau-Hochschwarzwald,7.672322,47.801935
08315022,08315,08315,Buggingen,Breisgau-Hochschwarzwald,7.637582,47.847351
08315074,08315,08315,Müllheim im Markgräflerland,Breisgau-Hochschwarzwald,7.630871,47.808248
08315111,08315,08315,Sulzburg,Breisgau-Hochschwarzwald,7.710087,47.839883
08315041,08315,08315,Glottertal,Breisgau-Hochschwarzwald,7.936459,48.049481
08315094,08315,08315,St. Märgen,Breisgau-Hochschwarzwald,8.092884,48.007889
08315095,08315,08315,St. Peter,Breisgau-Hochschwarzwald,8.033628,48.015753
08315028,08315,08315,Ebringen,Breisgau-Hochschwarzwald,7.77867,47.957718
08315089,08315,08315,Pfaffenweiler,Breisgau-Hochschwarzwald,7.75878,47.935869
08315098,08315,08315,Schallstadt,Breisgau-Hochschwarzwald,7.760755,47.957208
08315037,08315,08315,Feldberg (Schwarzwald),Breisgau-Hochschwarzwald,8.109674,47.856404
08315102,08315,08315,Schluchsee,Breisgau-Hochschwarzwald,8.179958,47.818958
08315108,08315,08315,Staufen im Breisgau,Breisgau-Hochschwarzwald,7.729921,47.880529
08315130,08315,08315,Münstertal/Schwarzwald,Breisgau-Hochschwarzwald,7.784148,47.854495
08315031,08315,08315,Eisenbach (Hochschwarzwald),Breisgau-Hochschwarzwald,8.270993,47.962172
08315113,08315,08315,Titisee-Neustadt,Breisgau-Hochschwarzwald,8.208431,47.916511
08316009,08316,08316,Denzlingen,Emmendingen,7.883854,48.066785
08316036,08316,08316,Reute,Emmendingen,7.821489,48.082424
08316045,08316,08316,Vörstetten,Emmendingen,7.849274,48.065026
08316003,08316,08316,Biederbach,Emmendingen,8.034739,48.193856
08316010,08316,08316,Elzach,Emmendingen,8.069355,48.172277
08316055,08316,08316,Winden im Elztal,Emmendingen,8.035037,48.145109
08316011,08316,08316,Emmendingen,Emmendingen,7.847625,48.122053
08316024,08316,08316,Malterdingen,Emmendingen,7.792722,48.161274
08316039,08316,08316,Sexau,Emmendingen,7.90734,48.102953
08316043,08316,08316,Teningen,Emmendingen,7.810263,48.126973
08316054,08316,08316,Freiamt,Emmendingen,7.898241,48.186707
08316017,08316,08316,Herbolzheim,Emmendingen,7.777447,48.222221
08316020,08316,08316,Kenzingen,Emmendingen,7.769903,48.193031
08316049,08316,08316,Weisweil,Emmendingen,7.677646,48.197178
08316053,08316,08316,Rheinhausen,Emmendingen,7.710299,48.224065
08316002,08316,08316,Bahlingen am Kaiserstuhl,Emmendingen,7.738996,48.1229
08316012,08316,08316,Endingen am Kaiserstuhl,Emmendingen,7.701325,48.142314
08316013,08316,08316,Forchheim,Emmendingen,7.702799,48.161908
08316037,08316,08316,Riegel am Kaiserstuhl,Emmendingen,7.747913,48.151551
08316038,08316,08316,Sasbach am Kaiserstuhl,Emmendingen,7.616064,48.13972
08316051,08316,08316,Wyhl am Kaiserstuhl,Emmendingen,7.64869,48.165834
08316014,08316,08316,Gutach im Breisgau,Emmendingen,7.986537,48.117019
08316042,08316,08316,Simonswald,Emmendingen,8.056469,48.10043
08316056,08316,08316,Waldkirch,Emmendingen,7.961225,48.093941
08317005,08317,08317,Appenweier,Ortenaukreis,7.978133,48.537224
08317031,08317,08317,Friesenheim,Ortenaukreis,7.881795,48.373236
08317051,08317,08317,Hornberg,Ortenaukreis,8.229573,48.212461
08317057,08317,08317,Kehl,Ortenaukreis,7.813177,48.572447
08317141,08317,08317,Willstätt,Ortenaukreis,7.893251,48.541564
08317151,08317,08317,Neuried,Ortenaukreis,7.807163,48.467234
08317153,08317,08317,Rheinau,Ortenaukreis,7.939856,48.664363
08317001,08317,08317,Achern,Ortenaukreis,8.074429,48.628851
08317068,08317,08317,Lauf,Ortenaukreis,8.131381,48.649219
08317116,08317,08317,Sasbach,Ortenaukreis,8.091829,48.638758
08317118,08317,08317,Sasbachwalden,Ortenaukreis,8.125871,48.618538
08317026,08317,08317,Ettenheim,Ortenaukreis,7.812984,48.254555
08317073,08317,08317,Mahlberg,Ortenaukreis,7.809923,48.288279
08317113,08317,08317,Ringsheim,Ortenaukreis,7.778635,48.24673
08317114,08317,08317,Rust,Ortenaukreis,7.726081,48.269294
08317152,08317,08317,Kappel-Grafenhausen,Ortenaukreis,7.743559,48.291847
08317009,08317,08317,Berghaupten,Ortenaukreis,7.987138,48.407309
08317034,08317,08317,Gengenbach,Ortenaukreis,8.013343,48.405617
08317097,08317,08317,Ohlsbach,Ortenaukreis,7.993608,48.43135
08317029,08317,08317,Fischerbach,Ortenaukreis,8.110824,48.287203
08317040,08317,08317,Haslach im Kinzigtal,Ortenaukreis,8.087753,48.276357
08317046,08317,08317,Hofstetten,Ortenaukreis,8.068304,48.257209
08317078,08317,08317,Mühlenbach,Ortenaukreis,8.111663,48.253642
08317129,08317,08317,Steinach,Ortenaukreis,8.0571,48.303005
08317039,08317,08317,Gutach (Schwarzwaldbahn),Ortenaukreis,8.209934,48.251539
08317041,08317,08317,Hausach,Ortenaukreis,8.171188,48.28416
08317056,08317,08317,Kappelrodeck,Ortenaukreis,8.117423,48.591492
08317102,08317,08317,Ottenhöfen im Schwarzwald,Ortenaukreis,8.152611,48.567952
08317126,08317,08317,Seebach,Ortenaukreis,8.169128,48.57575
08317059,08317,08317,Kippenheim,Ortenaukreis,7.82454,48.294627
08317065,08317,08317,Lahr/Schwarzwald,Ortenaukreis,7.874292,48.339132
08317008,08317,08317,Bad Peterstal-Griesbach,Ortenaukreis,8.205832,48.428963
08317098,08317,08317,Oppenau,Ortenaukreis,8.165057,48.474717
08317067,08317,08317,Lautenbach,Ortenaukreis,8.116643,48.521148
08317089,08317,08317,Oberkirch,Ortenaukreis,8.077097,48.531805
08317110,08317,08317,Renchen,Ortenaukreis,8.013581,48.587888
08317021,08317,08317,Durbach,Ortenaukreis,8.015098,48.494785
08317047,08317,08317,Hohberg,Ortenaukreis,7.908087,48.423963
08317096,08317,08317,Offenburg,Ortenaukreis,7.944214,48.469474
08317100,08317,08317,Ortenberg,Ortenaukreis,7.971409,48.451257
08317122,08317,08317,Schutterwald,Ortenaukreis,7.887414,48.453676
08317121,08317,08317,Schuttertal,Ortenaukreis,7.956647,48.269141
08317127,08317,08317,Seelbach,Ortenaukreis,7.940929,48.310109
08317075,08317,08317,Meißenheim,Ortenaukreis,7.775836,48.408333
08317150,08317,08317,Schwanau,Ortenaukreis,7.757697,48.386219
08317093,08317,08317,Oberwolfach,Ortenaukreis,8.216772,48.317073
08317145,08317,08317,Wolfach,Ortenaukreis,8.222231,48.298549
08317011,08317,08317,Biberach,Ortenaukreis,8.028167,48.338696
08317085,08317,08317,Nordrach,Ortenaukreis,8.078796,48.397329
08317088,08317,08317,Oberharmersbach,Ortenaukreis,8.126396,48.373266
08317146,08317,08317,Zell am Harmersbach,Ortenaukreis,8.062103,48.346261
08317971,08317,08317,Rheinau,Ortenaukreis,7.707094,48.289714
08325012,08325,08325,Dornhan,Rottweil,8.510397,48.350916
08325014,08325,08325,Dunningen,Rottweil,8.50459,48.212884
08325071,08325,08325,Eschbronn,Rottweil,8.457819,48.185315
08325015,08325,08325,Epfendorf,Rottweil,8.596458,48.248458
08325045,08325,08325,Oberndorf am Neckar,Rottweil,8.569312,48.290124
08325070,08325,08325,Fluorn-Winzeln,Rottweil,8.492724,48.2853
08325011,08325,08325,Dietingen,Rottweil,8.650478,48.207017
08325049,08325,08325,Rottweil,Rottweil,8.627337,48.167866
08325064,08325,08325,Wellendingen,Rottweil,8.703656,48.147478
08325069,08325,08325,Zimmern ob Rottweil,Rottweil,8.590787,48.167498
08325072,08325,08325,Deißlingen,Rottweil,8.605369,48.114542
08325050,08325,08325,Schenkenzell,Rottweil,8.371174,48.310998
08325051,08325,08325,Schiltach,Rottweil,8.342344,48.290209
08325001,08325,08325,Aichhalden,Rottweil,8.398748,48.269444
08325024,08325,08325,Hardt,Rottweil,8.411379,48.18411
08325036,08325,08325,Lauterbach,Rottweil,8.345417,48.228849
08325053,08325,08325,Schramberg,Rottweil,8.386187,48.225467
08325057,08325,08325,Sulz am Neckar,Rottweil,8.632773,48.366375
08325061,08325,08325,Vöhringen,Rottweil,8.661091,48.336848
08325009,08325,08325,Bösingen,Rottweil,8.558294,48.239368
08325060,08325,08325,Villingendorf,Rottweil,8.590079,48.202342
08326003,08326,08326,Bad Dürrheim,Schwarzwald-Baar-Kreis,8.530554,48.022026
08326005,08326,08326,Blumberg,Schwarzwald-Baar-Kreis,8.534256,47.839705
08326031,08326,08326,Königsfeld im Schwarzwald,Schwarzwald-Baar-Kreis,8.421452,48.138624
08326052,08326,08326,St. Georgen im Schwarzwald,Schwarzwald-Baar-Kreis,8.332259,48.126225
08326068,08326,08326,Vöhrenbach,Schwarzwald-Baar-Kreis,8.304492,48.045545
08326006,08326,08326,Bräunlingen,Schwarzwald-Baar-Kreis,8.448829,47.930249
08326012,08326,08326,Donaueschingen,Schwarzwald-Baar-Kreis,8.497777,47.951414
08326027,08326,08326,Hüfingen,Schwarzwald-Baar-Kreis,8.488945,47.9255
08326017,08326,08326,Furtwangen im Schwarzwald,Schwarzwald-Baar-Kreis,8.205476,48.051584
08326020,08326,08326,Gütenbach,Schwarzwald-Baar-Kreis,8.138596,48.044875
08326054,08326,08326,Schönwald im Schwarzwald,Schwarzwald-Baar-Kreis,8.201148,48.101542
08326055,08326,08326,Schonach im Schwarzwald,Schwarzwald-Baar-Kreis,8.199878,48.143166
08326060,08326,08326,Triberg im Schwarzwald,Schwarzwald-Baar-Kreis,8.231158,48.128904
08326010,08326,08326,Dauchingen,Schwarzwald-Baar-Kreis,8.552862,48.090373
08326037,08326,08326,Mönchweiler,Schwarzwald-Baar-Kreis,8.429216,48.101001
08326041,08326,08326,Niedereschach,Schwarzwald-Baar-Kreis,8.528615,48.132561
08326061,08326,08326,Tuningen,Schwarzwald-Baar-Kreis,8.602088,48.026202
08326065,08326,08326,Unterkirnach,Schwarzwald-Baar-Kreis,8.366416,48.078557
08326074,08326,08326,Villingen-Schwenningen,Schwarzwald-Baar-Kreis,8.459649,48.058255
08326075,08326,08326,Brigachtal,Schwarzwald-Baar-Kreis,8.470163,48.016006
08327004,08327,08327,Bärenthal,Tuttlingen,8.926748,48.072882
08327008,08327,08327,Buchheim,Tuttlingen,8.986749,48.010647
08327016,08327,08327,Fridingen an der Donau,Tuttlingen,8.932884,48.021685
08327027,08327,08327,Irndorf,Tuttlingen,8.971759,48.066334
08327030,08327,08327,Kolbingen,Tuttlingen,8.890061,48.05345
08327036,08327,08327,Mühlheim an der Donau,Tuttlingen,8.888573,48.023075
08327041,08327,08327,Renquishausen,Tuttlingen,8.894462,48.083032
08327007,08327,08327,Bubsheim,Tuttlingen,8.829637,48.120602
08327009,08327,08327,Deilingen,Tuttlingen,8.783591,48.177135
08327013,08327,08327,Egesheim,Tuttlingen,8.85666,48.116065
08327019,08327,08327,Gosheim,Tuttlingen,8.752701,48.135752
08327029,08327,08327,Königsheim,Tuttlingen,8.86116,48.101089
08327040,08327,08327,Reichenbach am Heuberg,Tuttlingen,8.841077,48.133533
08327051,08327,08327,Wehingen,Tuttlingen,8.791749,48.145107
08327018,08327,08327,Geisingen,Tuttlingen,8.650319,47.922537
08327025,08327,08327,Immendingen,Tuttlingen,8.733578,47.939111
08327002,08327,08327,Aldingen,Tuttlingen,8.702513,48.094541
08327005,08327,08327,Balgheim,Tuttlingen,8.763938,48.066254
08327006,08327,08327,Böttingen,Tuttlingen,8.806575,48.100422
08327010,08327,08327,Denkingen,Tuttlingen,8.736458,48.111044
08327011,08327,08327,Dürbheim,Tuttlingen,8.789761,48.058513
08327017,08327,08327,Frittlingen,Tuttlingen,8.707624,48.127077
08327023,08327,08327,Hausen ob Verena,Tuttlingen,8.722,48.053362
08327033,08327,08327,Mahlstetten,Tuttlingen,8.836187,48.075403
08327046,08327,08327,Spaichingen,Tuttlingen,8.739277,48.073153
08327012,08327,08327,Durchhausen,Tuttlingen,8.674735,48.039692
08327020,08327,08327,Gunningen,Tuttlingen,8.69527,48.045705
08327048,08327,08327,Talheim,Tuttlingen,8.662077,48.01059
08327049,08327,08327,Trossingen,Tuttlingen,8.632659,48.074438
08327038,08327,08327,Neuhausen ob Eck,Tuttlingen,8.926451,47.973404
08327050,08327,08327,Tuttlingen,Tuttlingen,8.818761,47.983725
08327054,08327,08327,Wurmlingen,Tuttlingen,8.779827,48.004959
08327055,08327,08327,Seitingen-Oberflacht,Tuttlingen,8.729855,48.021345
08327056,08327,08327,Rietheim-Weilheim,Tuttlingen,8.776063,48.040981
08327057,08327,08327,Emmingen-Liptingen,Tuttlingen,8.85409,47.932278
08335035,08335,08335,Hilzingen,Konstanz,8.777866,47.765627
08335063,08335,08335,Radolfzell am Bodensee,Konstanz,8.968663,47.739107
08335080,08335,08335,Tengen,Konstanz,8.661028,47.821272
08335001,08335,08335,Aach,Konstanz,8.851043,47.8428
08335022,08335,08335,Engen,Konstanz,8.772115,47.854017
08335097,08335,08335,Mühlhausen-Ehingen,Konstanz,8.810044,47.810044
08335015,08335,08335,Büsingen am Hochrhein,Konstanz,8.690368,47.697114
08335026,08335,08335,Gailingen am Hochrhein,Konstanz,8.754804,47.696988
08335028,08335,08335,Gottmadingen,Konstanz,8.777019,47.735149
08335025,08335,08335,Gaienhofen,Konstanz,8.981837,47.68226
08335055,08335,08335,Moos,Konstanz,8.934137,47.726042
08335061,08335,08335,Öhningen,Konstanz,8.885442,47.661803
08335002,08335,08335,Allensbach,Konstanz,9.070194,47.715742
08335043,08335,08335,Konstanz,Konstanz,9.175957,47.662757
08335066,08335,08335,Reichenau,Konstanz,9.060705,47.698036
08335075,08335,08335,Singen (Hohentwiel),Konstanz,8.835117,47.759711
08335077,08335,08335,Steißlingen,Konstanz,8.92425,47.79781
08335081,08335,08335,Volkertshausen,Konstanz,8.869619,47.821701
08335100,08335,08335,Rielasingen-Worblingen,Konstanz,8.846,47.728398
08335021,08335,08335,Eigeltingen,Konstanz,8.897744,47.8592
08335057,08335,08335,Mühlingen,Konstanz,9.017365,47.912992
08335079,08335,08335,Stockach,Konstanz,9.00899,47.848855
08335096,08335,08335,Hohenfels,Konstanz,9.109328,47.885245
08335098,08335,08335,Bodman-Ludwigshafen,Konstanz,9.05777,47.821518
08335099,08335,08335,Orsingen-Nenzingen,Konstanz,8.958608,47.843112
08336014,08336,08336,Efringen-Kirchen,Lörrach,7.565548,47.649597
08336084,08336,08336,Steinen,Lörrach,7.73952,47.643739
08336087,08336,08336,Todtnau,Lörrach,7.947591,47.82939
08336091,08336,08336,Weil am Rhein,Lörrach,7.629579,47.594284
08336105,08336,08336,Grenzach-Wyhlen,Lörrach,7.658946,47.553081
08336107,08336,08336,Kleines Wiesental,Lörrach,7.794808,47.71944
08336045,08336,08336,Kandern,Lörrach,7.662899,47.714834
08336104,08336,08336,Malsburg-Marzell,Lörrach,7.708589,47.731941
08336043,08336,08336,Inzlingen,Lörrach,7.690549,47.587829
08336050,08336,08336,Lörrach,Lörrach,7.659191,47.612096
08336069,08336,08336,Rheinfelden (Baden),Lörrach,7.78365,47.561128
08336082,08336,08336,Schwörstadt,Lörrach,7.881039,47.594036
08336006,08336,08336,Bad Bellingen,Lörrach,7.556809,47.731696
08336078,08336,08336,Schliengen,Lörrach,7.577673,47.754977
08336004,08336,08336,Aitern,Lörrach,7.894621,47.803346
08336010,08336,08336,Böllen,Lörrach,7.839713,47.801742
08336025,08336,08336,Fröhnd,Lörrach,7.883067,47.758286
08336079,08336,08336,Schönau im Schwarzwald,Lörrach,7.894115,47.786085
08336080,08336,08336,Schönenberg,Lörrach,7.880934,47.793602
08336089,08336,08336,Tunau,Lörrach,7.923595,47.786246
08336090,08336,08336,Utzenfeld,Lörrach,7.916875,47.801761
08336094,08336,08336,Wembach,Lörrach,7.888029,47.772937
08336096,08336,08336,Wieden,Lörrach,7.88345,47.841721
08336034,08336,08336,Hasel,Lörrach,7.897903,47.654288
08336036,08336,08336,Hausen im Wiesental,Lörrach,7.8401,47.681727
08336057,08336,08336,Maulburg,Lörrach,7.77816,47.640837
08336081,08336,08336,Schopfheim,Lörrach,7.822962,47.650141
08336008,08336,08336,Binzen,Lörrach,7.627773,47.631528
08336019,08336,08336,Eimeldingen,Lörrach,7.595534,47.630772
08336024,08336,08336,Fischingen,Lörrach,7.597834,47.650526
08336073,08336,08336,Rümmingen,Lörrach,7.642922,47.641307
08336075,08336,08336,Schallbach,Lörrach,7.626845,47.654705
08336100,08336,08336,Wittlingen,Lörrach,7.648466,47.65692
08336103,08336,08336,Zell im Wiesental,Lörrach,7.852117,47.707567
08336106,08336,08336,Häg-Ehrsberg,Lörrach,7.906265,47.742861
08337002,08337,08337,Albbruck,Waldshut,8.130079,47.591149
08337038,08337,08337,Görwihl,Waldshut,8.07848,47.641249
08337062,08337,08337,Klettgau,Waldshut,8.420527,47.658934
08337066,08337,08337,Laufenburg (Baden),Waldshut,8.061623,47.565321
08337106,08337,08337,Stühlingen,Waldshut,8.445849,47.745475
08337116,08337,08337,Wehr,Waldshut,7.904562,47.629747
08337022,08337,08337,Bonndorf im Schwarzwald,Waldshut,8.343011,47.819632
08337127,08337,08337,Wutach,Waldshut,8.444351,47.837555
08337030,08337,08337,Dettighofen,Waldshut,8.483506,47.623497
08337060,08337,08337,Jestetten,Waldshut,8.567756,47.649692
08337070,08337,08337,Lottstetten,Waldshut,8.573676,47.627729
08337053,08337,08337,Hohentengen am Hochrhein,Waldshut,8.434369,47.570554
08337125,08337,08337,Küssaberg,Waldshut,8.305426,47.589996
08337039,08337,08337,Grafenhausen,Waldshut,8.262034,47.772892
08337128,08337,08337,Ühlingen-Birkendorf,Waldshut,8.317652,47.718673
08337049,08337,08337,Herrischried,Waldshut,8.001829,47.665518
08337076,08337,08337,Murg,Waldshut,8.020644,47.55475
08337090,08337,08337,Rickenbach,Waldshut,7.980212,47.619901
08337096,08337,08337,Bad Säckingen,Waldshut,7.948758,47.552535
08337013,08337,08337,Bernau im Schwarzwald,Waldshut,8.036108,47.80166
08337027,08337,08337,Dachsberg (Südschwarzwald),Waldshut,8.100949,47.729949
08337045,08337,08337,Häusern,Waldshut,8.16842,47.754099
08337051,08337,08337,Höchenschwand,Waldshut,8.166213,47.735352
08337059,08337,08337,Ibach,Waldshut,8.067051,47.743143
08337097,08337,08337,St. Blasien,Waldshut,8.125605,47.761671
08337108,08337,08337,Todtmoos,Waldshut,8.000825,47.739405
08337032,08337,08337,Dogern,Waldshut,8.172428,47.60884
08337065,08337,08337,Lauchringen,Waldshut,8.304688,47.630759
08337118,08337,08337,Weilheim,Waldshut,8.24114,47.658072
08337126,08337,08337,Waldshut-Tiengen,Waldshut,8.271113,47.632439
08337123,08337,08337,Wutöschingen,Waldshut,8.366501,47.659937
08337124,08337,08337,Eggingen,Waldshut,8.387665,47.700751
08415014,08415,08415,Dettingen an der Erms,Reutlingen,9.346973,48.529679
08415019,08415,08415,Eningen unter Achalm,Reutlingen,9.259408,48.486636
08415059,08415,08415,Pfullingen,Reutlingen,9.226443,48.466279
08415061,08415,08415,Reutlingen,Reutlingen,9.212006,48.49208
08415073,08415,08415,Trochtelfingen,Reutlingen,9.246991,48.308771
08415080,08415,08415,Wannweil,Reutlingen,9.151047,48.517041
08415091,08415,08415,Sonnenbühl,Reutlingen,9.179523,48.38956
08415092,08415,08415,Lichtenstein,Reutlingen,9.254311,48.430248
08415093,08415,08415,St. Johann,Reutlingen,9.341319,48.452886
08415089,08415,08415,Engstingen,Reutlingen,9.285676,48.387146
08415090,08415,08415,Hohenstein,Reutlingen,9.3727,48.348388
08415029,08415,08415,Grafenberg,Reutlingen,9.305273,48.566126
